trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.6, 'e': 1.0}",20,0,-79.46726783127625,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
2,False,"{'a': 0.6, 'e': 0.9704455335485082}",20,0,-125.16214884019507,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
3,False,"{'a': 0.6, 'e': 0.9417645335842487}",20,0,-159.17705038452908,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
4,False,"{'a': 0.6, 'e': 0.9139311852712282}",30,10,-58.778790213900464,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
5,False,"{'a': 0.6, 'e': 0.8869204367171575}",25,0,-107.92007632030734,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
6,False,"{'a': 0.6, 'e': 0.8607079764250578}",25,8,-64.04073010841569,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 1}",1
7,False,"{'a': 0.6, 'e': 0.835270211411272}",20,2,-77.12298084968164,"{0: 10, 1: 4, 2: 3, 3: 0, 4: 1}",1
8,False,"{'a': 0.6, 'e': 0.8105842459701871}",25,0,-146.71150990536503,"{0: 11, 1: 4, 2: 8, 3: 1, 4: 1}",0
9,False,"{'a': 0.6, 'e': 0.7866278610665535}",20,0,-121.48834318532757,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
10,False,"{'a': 0.6, 'e': 0.7633794943368531}",20,0,-51.256853150224316,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
11,False,"{'a': 0.6, 'e': 0.7408182206817179}",25,0,-96.09180922419641,"{0: 13, 1: 2, 2: 10, 3: 0, 4: 0}",0
12,False,"{'a': 0.6, 'e': 0.7189237334319262}",20,0,-130.22073102261263,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
13,False,"{'a': 0.6, 'e': 0.697676326071031}",30,0,-178.42180775741454,"{0: 19, 1: 2, 2: 3, 3: 4, 4: 2}",0
14,False,"{'a': 0.6, 'e': 0.6770568744981647}",20,0,-37.523396189583295,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
15,False,"{'a': 0.6, 'e': 0.6570468198150567}",20,0,-78.95613059871935,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
16,False,"{'a': 0.6, 'e': 0.6376281516217733}",20,6,-2.015545387881107,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
17,False,"{'a': 0.6, 'e': 0.6187833918061408}",25,0,-19.26493060245506,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
18,False,"{'a': 0.6, 'e': 0.6004955788122659}",25,0,-115.33570364620948,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
19,False,"{'a': 0.6, 'e': 0.5827482523739896}",25,0,-1.8766656709642051,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
20,False,"{'a': 0.6, 'e': 0.5655254386995371}",20,0,-49.98840966603351,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
21,False,"{'a': 0.6, 'e': 0.5488116360940265}",20,0,-39.282970008658744,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
22,False,"{'a': 0.6, 'e': 0.5325918010068972}",20,0,-45.74267216600459,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
23,False,"{'a': 0.6, 'e': 0.5168513344916993}",20,4,-45.864619083961855,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
24,False,"{'a': 0.6, 'e': 0.5015760690660556}",20,0,-78.1147630095903,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
25,False,"{'a': 0.6, 'e': 0.4867522559599717}",20,14,9.614159854256194,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,False,"{'a': 0.6, 'e': 0.4723665527410147}",20,9,-14.456742699079804,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
27,False,"{'a': 0.6, 'e': 0.4584060113052235}",35,0,25.203956183425493,"{0: 32, 1: 1, 2: 2, 3: 0, 4: 0}",0
28,False,"{'a': 0.6, 'e': 0.44485806622294116}",25,18,14.974376646989457,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,False,"{'a': 0.6, 'e': 0.43171052342907973}",35,17,-17.6185232803711,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
30,False,"{'a': 0.6, 'e': 0.418951549247639}",20,0,-36.119481337592845,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
31,False,"{'a': 0.6, 'e': 0.40656965974059917}",20,0,20.778180747436572,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
32,False,"{'a': 0.6, 'e': 0.39455371037160114}",25,18,7.668791534464196,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0.6, 'e': 0.38289288597511206}",20,0,-17.672844169210485,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
34,False,"{'a': 0.6, 'e': 0.3715766910220457}",20,0,22.054972598766586,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
35,False,"{'a': 0.6, 'e': 0.3605949401730783}",20,4,-21.921606232094653,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
36,False,"{'a': 0.6, 'e': 0.3499377491111553}",20,6,20.718886877955665,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 0.6, 'e': 0.3395955256449391}",30,13,20.583388764126074,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
38,False,"{'a': 0.6, 'e': 0.3295589610751891}",20,1,5.648754861972668,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
39,False,"{'a': 0.6, 'e': 0.31981902181630395}",30,23,15.09933999012209,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,False,"{'a': 0.6, 'e': 0.31036694126548503}",25,11,21.899786378704874,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.6, 'e': 0.30119421191220214}",25,0,-71.45431141602351,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
42,False,"{'a': 0.6, 'e': 0.2922925776808594}",20,0,23.68461625400083,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
43,False,"{'a': 0.6, 'e': 0.2836540264997704}",20,15,2.4405577155948888,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.6, 'e': 0.27527078308975234}",20,6,24.198897183840216,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.6, 'e': 0.2671353019658504}",20,10,5.873913671096991,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
46,False,"{'a': 0.6, 'e': 0.25924026064589156}",35,9,-56.638882508685384,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 1}",1
47,False,"{'a': 0.6, 'e': 0.2515785530597565}",25,20,9.614508784933161,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.6, 'e': 0.2441432831534371}",30,0,-18.205772247983685,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
49,False,"{'a': 0.6, 'e': 0.23692775868212176}",20,11,7.595733067241949,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.6, 'e': 0.22992548518672384}",20,12,4.3414991437704815,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
51,False,"{'a': 0.6, 'e': 0.22313016014842982}",25,0,-44.794307365066025,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
52,False,"{'a': 0.6, 'e': 0.21653566731600707}",25,0,3.617695304741763,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
53,False,"{'a': 0.6, 'e': 0.21013607120076472}",20,3,-35.65310623035032,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
54,False,"{'a': 0.6, 'e': 0.20392561173421347}",20,6,25.17547501553906,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.6, 'e': 0.1978986990836147}",25,7,-20.188524136708715,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
56,False,"{'a': 0.6, 'e': 0.19204990862075413}",30,13,31.953420351874524,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.6, 'e': 0.18637397603940997}",25,16,14.485114967974788,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.6, 'e': 0.1808657926171221}",20,14,-2.185106079099027,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
59,False,"{'a': 0.6, 'e': 0.17552040061699686}",25,0,8.945534084169845,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
60,False,"{'a': 0.6, 'e': 0.17033298882540943}",20,14,8.903422569057158,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.6, 'e': 0.16529888822158656}",20,6,20.698867380709128,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.6, 'e': 0.1604135677751728}",30,8,-17.046400724479817,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
63,False,"{'a': 0.6, 'e': 0.15567263036799733}",20,11,3.432378490404619,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
64,False,"{'a': 0.6, 'e': 0.15107180883637086}",25,5,21.762030515840415,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
65,False,"{'a': 0.6, 'e': 0.14660696213035015}",35,9,46.066092223527384,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.6, 'e': 0.1422740715865136}",25,7,24.678002826977988,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
67,False,"{'a': 0.6, 'e': 0.13806923731089282}",30,15,26.893120368327494,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.6, 'e': 0.13398867466880499}",20,12,7.815482332184547,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.6, 'e': 0.1300287108784259}",25,20,9.036434187913569,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.6, 'e': 0.12618578170503877}",20,2,-41.86791300760393,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
71,False,"{'a': 0.6, 'e': 0.1224564282529819}",35,27,13.4387253738692,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.6, 'e': 0.11883729385240965}",35,20,21.198867288174313,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.6, 'e': 0.11532512103806251}",30,19,20.6509421614485,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.6, 'e': 0.11191674861732888}",25,0,23.51901794728332,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
75,False,"{'a': 0.6, 'e': 0.10860910882495801}",30,8,25.65106099312935,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.6, 'e': 0.10539922456186433}",20,0,11.65512742131131,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
77,False,"{'a': 0.6, 'e': 0.10228420671553748}",20,11,14.811412166860595,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.6, 'e': 0.09926125155964566}",20,12,14.680924401528674,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.6, 'e': 0.09632763823049303}",20,8,2.9145352109601355,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
80,False,"{'a': 0.6, 'e': 0.09348072627805847}",30,15,20.060626955867615,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.6, 'e': 0.09071795328941251}",30,15,29.84936847946543,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.6, 'e': 0.08803683258237259}",20,2,15.93648707349738,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
83,False,"{'a': 0.6, 'e': 0.08543495096732123}",20,2,27.705495287650947,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.6, 'e': 0.0829099665751727}",20,8,-25.228870810842693,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
85,False,"{'a': 0.6, 'e': 0.08045960674953244}",25,13,9.63267414086966,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
86,False,"{'a': 0.6, 'e': 0.07808166600115317}",30,17,24.73815110503266,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.6, 'e': 0.07577400402284548}",20,7,9.626972577425674,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
88,False,"{'a': 0.6, 'e': 0.0735345437630571}",30,19,22.275042972328325,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.6, 'e': 0.07136126955638608}",20,0,-2.035951377902178,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
90,False,"{'a': 0.6, 'e': 0.069252225309346}",20,8,22.296006423644204,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.6, 'e': 0.06720551273974978}",20,1,5.347883809668354,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
92,False,"{'a': 0.6, 'e': 0.06521928966812753}",25,14,16.67624647984071,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.6, 'e': 0.06329176835964073}",20,6,-16.676015021026338,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
94,False,"{'a': 0.6, 'e': 0.06142121391500013}",20,10,20.55970521448332,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.6, 'e': 0.05960594270893937}",35,23,16.956238232080818,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.6, 'e': 0.057844320874838456}",20,16,6.219212201792297,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.6, 'e': 0.056134762834133725}",20,11,5.518346263702558,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
98,False,"{'a': 0.6, 'e': 0.05447572986918988}",30,24,13.629069463532389,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.6, 'e': 0.05286572873835037}",20,9,21.196578147176282,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.6, 'e': 0.051303310331919136}",30,20,19.576846124472695,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.6, 'e': 0.049787068367863944}",20,9,-13.136534227958565,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,9,18.15313080307257,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,14,10.990426280570238,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,16,6.945392264396646,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,13,19.75321691561639,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,11,34.484456415766346,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,16,25.84644352548226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,18,25.374644127466098,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,12,34.65991232829071,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",30,12,29.09002093466268,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,7,30.456963644335733,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,8,17.95659476728142,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",30,13,32.79457160178902,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",35,19,26.176154553409386,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,10,26.077758201184633,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,9,23.37142997177735,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",25,20,9.363547287009375,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,12,22.3989161372711,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,4,21.248021918681054,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,8,22.665861875540873,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,14,18.89565288345303,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",25,11,29.17520448767469,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",25,18,10.778507265555437,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",25,12,24.9888805410732,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,8,22.056824455555144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",30,16,22.994611019985275,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,9,12.68786222718635,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,10,9.955265600789257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",25,17,16.521262478310856,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,16,7.012551058715012,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",30,18,21.236575556889125,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",20,10,20.53172510413826,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",20,16,10.876088900885762,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,10,22.29556579495916,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",35,15,36.03606170297088,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",20,8,21.083145747357634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",25,8,20.767882388251824,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",25,13,19.891664247667094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",25,16,20.178773863846512,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",20,5,27.99153873148254,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",25,10,24.50572213398634,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",30,13,22.407902549805907,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",25,15,16.015608376907988,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",30,14,25.06716701232532,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",30,20,19.29546141054813,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",30,16,21.901769975774148,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",20,15,10.296275536971429,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",25,14,15.752265374543232,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",25,11,27.0422751303724,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",20,5,27.246407120426625,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",20,12,15.047776710000363,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",25,13,20.309883273571323,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0, 'e': 0}",30,12,25.63072746631817,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0}",30,8,29.039012377403644,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0}",30,18,25.165166511298356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0, 'e': 0}",20,12,13.50889953149222,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0}",30,15,25.66760371738467,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0, 'e': 0}",20,11,15.105413601643935,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0, 'e': 0}",25,14,24.217799374306033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",20,6,21.89061735325493,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0}",20,11,16.89655539434353,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0, 'e': 0}",20,10,17.018177492612978,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0, 'e': 0}",30,13,32.23305718280715,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",20,15,12.077359422486577,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0, 'e': 0}",25,15,18.322713745385595,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0, 'e': 0}",20,13,10.338445654404532,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0, 'e': 0}",30,11,21.67337133492217,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0, 'e': 0}",30,18,26.228508738063134,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0}",25,6,25.935500692653463,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0, 'e': 0}",20,15,8.09395378521074,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0, 'e': 0}",20,14,12.594593309511158,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0, 'e': 0}",25,7,28.496400334256194,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0, 'e': 0}",25,13,22.093625472717846,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0, 'e': 0}",25,20,10.944982062125694,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0, 'e': 0}",20,16,9.683796801625476,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0, 'e': 0}",20,12,11.927570581199216,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0, 'e': 0}",20,3,21.65288860298882,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,True,"{'a': 0, 'e': 0}",20,6,29.217408331725377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0, 'e': 0}",20,8,22.423399127379245,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0, 'e': 0}",20,8,23.22719050719707,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0, 'e': 0}",20,9,17.174792112710147,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0, 'e': 0}",20,8,21.242297646347797,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0, 'e': 0}",30,13,31.91516723157602,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0, 'e': 0}",20,12,14.489453639204157,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0, 'e': 0}",20,9,16.699990086535582,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,True,"{'a': 0, 'e': 0}",25,14,20.119491494523594,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0, 'e': 0}",20,5,18.626582842758893,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0, 'e': 0}",20,5,27.381598531253207,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0, 'e': 0}",20,9,18.40884163533103,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0, 'e': 0}",20,3,27.03238684353299,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0, 'e': 0}",30,17,22.952704960816234,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0, 'e': 0}",25,13,24.43419537245161,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0, 'e': 0}",25,18,15.224683727376878,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0, 'e': 0}",30,12,32.626936182700604,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0, 'e': 0}",20,5,23.84790426143235,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,True,"{'a': 0, 'e': 0}",20,13,13.938369158450339,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0, 'e': 0}",35,20,16.987156980203736,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
